,bTS,mTS,wTS,rTS
28976_AT1,86.71223154525805,0.017273576810698018,2.4397148886581865,0.017273576810698018
1244_AT1,15.90055441675593,0.200753146327517,-2.898833183655314,377.40362098130674
35_AT1,19.192056590430163,0.1140701907199563,0.5273409318616549,0.1140701907199563
3712_AT1,21.405834162790498,-0.07846160095692796,6.1311644606731255,-0.07846160095692796
8714_AT1,46.83310702969156,-0.0008159005975578233,2.0027383653751523,-0.0008159005975578233
1468_AT1,0.6938493133753563,0.0934544007599839,-0.11839848110701756,7.590813090196881
8402_AT1,1.1591392481018281,-0.0075312864592594845,0.10854742923866427,-0.0075312864592594845
64849_AT1,27.210772547762243,-0.0008159005975578233,0.5245527277089094,-0.0008159005975578233
645_AT1,17.982275836097255,0.0020849696648073224,0.5669141163069964,0.0020849696648073224
9488_AT1,6.832081234746226,0.0030473398406377647,0.2517507508896993,0.0030473398406377647
1610_AT1,24.468755409892644,-0.007740616408368492,0.6966010079607513,-0.007740616408368492
10380_AT1,6.325262263311952,-0.006807263187200697,0.24425221175793507,-0.006807263187200697
686_AT1,16.90604034719097,-0.16366653502125805,0.587521505509384,-0.16366653502125805
1645_AT1,25.36777219142778,-0.0008159005975578233,0.7861458209350972,-0.0008159005975578233
1109_AT1,16.492725749631294,0.0011909316584112332,0.622138987494287,0.0011909316584112332
8884_AT1,11.685481378521173,-0.013097363390838059,1.5819968016128083,-0.013097363390838059
80704_AT1,0.5152974375620389,-0.17668440279804123,-0.020080680680659255,-0.17668440279804123
51733_AT1,12.35363541324423,-0.023087774726654575,0.42213707744395906,-0.023087774726654575
7108_AT1,21.92776800375258,-0.01917413058183527,0.505935253976774,-0.01917413058183527
6718_AT1,14.216010268223176,0.0009651412162848831,0.6576240539065128,0.0009651412162848831
6510_AT1,1.6319910953803451,0.003869493189999248,0.7836394181121525,0.003869493189999248
50814_AT1,13.903869200684825,-0.012380639948221495,0.4708332451609318,-0.012380639948221495
3295_AT1,3.6082717401676057,0.0019577337829005635,0.14379945375415337,0.0019577337829005635
6307_AT1,22.450949003022345,0.003346636558758146,-0.1157093597617608,7.552240388589854
6509_AT1,1.03845174177225,0.011235450680159052,-0.13932181710047398,1.3232816733109893
1632_AT1,15.251640442650102,-0.0008289591698074525,4.5909634160336035,-0.0008289591698074525
56301_AT1,1.303317920431984,-0.1533436222318391,0.38075850543750306,-0.1533436222318391
6520_AT1,0.3741843110029293,0.000352353067731559,-0.3634729160951717,0.02599157869023712
1633_AT1,9.515024375659733,0.03415488725948623,0.3745947308057347,0.03415488725948623
1638_AT1,25.19879792024964,0.01173223185409121,3.5490238243735557,0.01173223185409121
6319_AT1,14.62860521027464,8.87634175197032e-05,0.6008158704505403,8.87634175197032e-05
9415_AT1,16.05618749943372,0.007160353489470234,0.6073514154906974,0.007160353489470234
23464_AT1,13.527627372051361,-0.03297462110132252,0.47137626441032876,-0.03297462110132252
3992_AT1,14.394315172734414,0.0007105198348305483,0.6263894945285133,0.0007105198348305483
847_AT1,0.6773720768334826,0.009600706468999472,0.038381146585011176,0.009600706468999472
1716_AT1,23.62478342897817,-0.0008159005975578233,0.7725519847911835,-0.0008159005975578233
6515_AT1,3.2296641392710552,0.03319928181916099,0.430740896142962,0.03319928181916099
166785_AT1,23.652711868092425,-0.013295405494909188,3.4372973599781727,-0.013295405494909188
59272_AT1,26.184265621482886,-0.004770744572098552,0.6924394408022317,-0.004770744572098552
6513_AT1,20.140326479321004,-0.07562833825748282,0.6389048694876284,-0.07562833825748282
55089_AT1,24.0724596643339,-0.0008159005975578233,3.4512470529751242,-0.0008159005975578233
1718_AT1,2.707481106130489,0.04799452298207193,0.08356530402519478,0.04799452298207193
1581_AT1,20.674671544389586,0.006978234564769741,3.5373310088647574,0.006978234564769741
1373_AT1,22.283253340903983,0.0006329850702694678,0.6204337315376703,0.0006329850702694678
873_AT1,0.5814242315573822,-0.002622361738539998,0.004460108203409405,-0.002622361738539998
11254_AT1,25.34081737132724,-0.0008159005975578233,0.529488051694338,-0.0008159005975578233
57393_AT1,3.1755083274201032,-0.0003881877823213679,0.7161248304501638,-0.0003881877823213679
6542_AT1,3.8329063991986403,0.31690193174475606,-2.8069763735569864,210.41916772449855
1717_AT1,21.638002204144065,0.018206255934524945,0.6091661290727035,0.018206255934524945
123099_AT1,23.1765037271309,0.0021330871590468353,3.470696190754724,0.0021330871590468353
92745_AT1,3.1588392378348193,0.009254747930946978,0.2582574083431627,0.009254747930946978
10991_AT1,3.0441603653650224,-0.12693804751350024,-0.06580346086823623,-0.12693804751350024
11309_AT1,1.9784685748543374,-0.005283401529672204,0.6133257678509884,-0.005283401529672204
1723_AT1,15.215593415708538,-0.008595871259885557,0.6670684821276157,-0.008595871259885557
10327_AT1,26.95784376781933,-0.003265674946335496,2.002731204774899,-0.003265674946335496
10390_AT1,23.128525363029468,-0.035059744238750794,0.616906737121958,-0.035059744238750794
1807_AT1,14.126780576245439,-0.027755342359131522,0.5653342696706999,-0.027755342359131522
10087_AT1,13.441798728353792,0.011413076843414357,0.6109111870725338,0.011413076843414357
6565_AT1,1.4776817151898205,0.02611740268537968,0.28027150173254367,0.02611740268537968
9023_AT1,25.76903936628022,0.016880883578043508,0.6379212645484565,0.016880883578043508
224_AT1,11.211101962920212,0.001992075136666652,0.6217803457036574,0.001992075136666652
501_AT1,2.256539166331975,0.16892875791907508,-0.08899298347774391,39.62278327266137
2224_AT1,13.500284296466718,-0.005988068806817004,0.5084254646602127,-0.005988068806817004
29958_AT1,24.668005555020535,-0.0008159005975578233,3.4544558255292004,-0.0008159005975578233
60386_AT1,0.9066752760782195,0.025587961821516413,-0.005088229533117608,2.3330169771834863
223_AT1,14.3949813066393,-0.007681353970719479,-4.998792919253187,-0.007681353970719479
162466_AT1,15.213307995686193,0.0047364809265686095,0.5920041516926273,0.0047364809265686095
84920_AT1,27.243631107545397,-0.0008159005975578233,2.1193327618452464,-0.0008159005975578233
6579_AT1,0.07695227778935608,0.004244943695219868,-0.025056241192448796,0.04330204195105289
79087_AT1,6.431091769277808,0.003047339841307572,0.254778141360283,0.003047339841307572
239_AT1,25.07550425961238,0.0002575074479737057,0.7779418926295353,0.0002575074479737057
6554_AT1,25.389758105970717,-0.0008159005975578233,0.6285544612088645,-0.0008159005975578233
8647_AT1,23.72308937986603,-0.01677966722646603,3.499332455805233,-0.01677966722646603
7299_AT1,19.26391982448661,-0.0030136506046162075,0.7034287856015136,-0.0030136506046162075
55349_AT1,26.050518259574478,0.01782011245413374,2.7303302191210097,0.01782011245413374
6531_AT1,26.102999823962378,-0.0008159005975578233,0.6364134065941454,-0.0008159005975578233
6581_AT1,14.297815354244248,0.0036488069640248652,0.5836276584453293,0.0036488069640248652
240_AT1,26.009165598276187,-0.02238661258995141,2.0782376294157454,-0.02238661258995141
23600_AT1,17.096485370409287,0.019609727428509575,0.5239081344712094,0.019609727428509575
60482_AT1,41.42381759076283,-0.0008159005975578233,0.6652942980983098,-0.0008159005975578233
6584_AT1,0.2628394822231961,-0.006377515299627484,-0.12051408842128551,-0.006377515299627484
6582_AT1,0.7439246134486227,-0.03479228031378103,-0.09530252376592101,-0.03479228031378103
6820_AT1,24.713325997934326,-0.0019308015203757984,0.6442146840785471,-0.0019308015203757984
4597_AT1,7.667131551500315,0.006591161256217343,-1.529300528031594,6.061516681804502
51071_AT1,6.323852025186836,0.0068645270385348425,0.2630327209920405,0.0068645270385348425
10948_AT1,24.499091705015626,0.007110277688607273,3.5064254289625683,0.007110277688607273
19_AT1,5.881456400042108,-0.006118139282775246,0.22244841364777906,-0.006118139282775246
1806_AT1,12.902302500772898,0.0015849259928280215,0.5604708256318308,0.0015849259928280215
290_AT1,10.979103068177201,0.004398107245505085,0.613437290473942,0.004398107245505085
7084_AT1,4.503535600652739,-6.747988917013335e-05,0.17284729036765795,-6.747988917013335e-05
3704_AT1,26.545982722654962,0.0694185155322825,2.1607153490097923,0.0694185155322825
1854_AT1,23.689520766863133,-0.0008159005975578233,0.7746873814709787,-0.0008159005975578233
27159_AT2,55.43781133403783,-0.0008159005975578233,1.9335189996532596,-0.0008159005975578233
10682_AT1,12.407303194958212,-0.01238063994835847,0.48753613397327955,-0.01238063994835847
9058_AT1,25.383529262170853,-0.0008159005975578233,2.0402313314265847,-0.0008159005975578233
1892_AT1,1.0868483528071837,0.1950426827567983,-0.19941336162028422,25.087593550929213
549_AT1,22.524807419830303,0.001984360336266252,0.6434120804293523,0.001984360336266252
11136_AT1,0.041216219867663995,0.031071370082702558,-0.056133578439530846,0.30247916106793016
6519_AT1,3.583466262935284,0.01191158196938741,-0.2381840153135904,4.552190054769367
1962_AT1,0.8818708899822585,0.2199170832442539,-0.17849035395471385,23.319155195186777
6576_AT1,0.8576301752002387,0.050525148405122865,0.015413706373270254,0.050525148405122865
1891_AT1,10.733981478575105,0.04614628399629324,0.4204200440150797,0.04614628399629324
11001_AT1,1.749816818780693,0.007032097356061898,0.10836019510185281,0.007032097356061898
5172_AT1,2.8758346608027203,-0.007918014976632073,0.778981947570422,-0.007918014976632073
10998_AT1,0.4739586245158133,-0.0003373883741354136,-0.21901190414062544,-0.0003373883741354136
113451_AT1,18.60881924124396,-0.04674979579411637,0.4694990573896759,-0.04674979579411637
9057_AT1,-0.07590806032988569,-0.0011128572569859938,0.09562948787801483,-0.0011128572569859938
384_AT1,8.377240823329092,-0.0007959851641426908,0.27966375555142015,-0.0007959851641426908
65010_AT1,25.914125745104975,-0.0008159005975578233,0.6478783325390514,-0.0008159005975578233
54675_AT1,15.494908308818152,0.00011604384037069355,0.6616805225887702,0.00011604384037069355
10257_AT1,8.910263647148737,0.01909710254905222,0.24529167642110994,0.01909710254905222
10559_AT1,11.880890996464187,0.021940636210089536,0.4824433920773302,0.021940636210089536
55907_AT1,6.327042953392001,0.003758564339601086,0.16596462800216175,0.003758564339601086
2108_AT1,6.306101978670815,-0.034919019927290774,0.2911023269014162,-0.034919019927290774
8034_AT1,8.809639027470876,0.011388148445349144,0.24629389925517492,0.011388148445349144
83884_AT1,15.496118452929053,0.004645627076756583,-0.1362409743458129,7.2622112228939155
8824_AT1,25.731215950786098,-0.0008159005975578233,2.4083576454971336,-0.0008159005975578233
410_AT1,23.35601699426886,0.023401196032465207,0.5609948286407137,0.023401196032465207
2110_AT1,16.247116450362288,-0.03336342138616612,0.5080669782480173,-0.03336342138616612
51805_AT1,46.62721801543452,-0.0006317252940257038,0.6946617836016504,-0.0006317252940257038
51004_AT1,23.16521926764515,-0.0008159005975578233,0.6281569560231771,-0.0008159005975578233
10229_AT1,46.62721801543452,0.0008035574038499816,0.6946617836015477,0.0008035574038499816
2181_AT1,47.60492292232487,-0.0008159005975578233,0.652862051920708,-0.0008159005975578233
9245_AT1,25.950055195964577,-0.006931425498816322,3.4554073302550603,-0.006931425498816322
2650_AT1,24.713325998038044,-0.0008159005975578233,0.6443617801902459,-0.0008159005975578233
9963_AT1,25.205853486408778,-0.0008159005975578233,3.29591723139531,-0.0008159005975578233
2180_AT1,4.190146850792723,5.456011825916559e-05,0.15258194754010632,5.456011825916559e-05
192134_AT1,25.950055195964577,-0.00693142549779416,3.4554073302550603,-0.00693142549779416
80150_AT1,25.02157961463785,-0.003861436579517897,0.687854811699163,-0.003861436579517897
51703_AT1,85.79128495414423,0.008291104674257225,2.0828013090590245,0.008291104674257225
6535_AT1,0.5135006077883982,-8.169506672984457e-05,-0.46834847632096066,-8.169506672984457e-05
1384_AT1,5.600081818447183,0.002152141427924768,0.21294875491129062,0.002152141427924768
116285_AT1,26.710127015214155,-0.06090183968647783,0.7305409590619295,-0.06090183968647783
6583_AT1,3.966974739895234,-0.01075035822108633,0.4580998113188075,-0.01075035822108633
5167_AT1,16.011303033731174,0.058321231346571877,0.6093723271333837,0.058321231346571877
790_AT1,21.704460082855242,-0.0037709023340632163,0.6907569298841639,-0.0037709023340632163
54677_AT1,5.605892957031936,0.08151106321372144,0.08294989493232026,0.08151106321372144
1384_AT2,6.54069497482222,0.006147947877109736,0.176205237665718,0.006147947877109736
1384_AT3,26.033899455490662,0.05228142557731707,0.6686269282416927,0.05228142557731707
1579_AT1,22.563535789283033,0.0015107900026942148,0.6888331673969811,0.0015107900026942148
2194_AT1,4.100237682056443,0.010895273010898595,0.4329238697118432,0.010895273010898595
10999_AT1,4.795223576442771,0.00335225715944552,0.17309369639438535,0.00335225715944552
527_AT1,14.094421095789196,0.003780150415976315,0.5900909534509754,0.003780150415976315
8140_AT1,0.08536918094854089,0.00445143117430864,-0.025330612127690107,0.04927725098890504
229_AT1,125.38447607653131,0.01055848116936168,-3.466360848596229,136.04691353304517
23428_AT1,4.776034106149674,0.000718344086758541,0.20466281203521827,0.000718344086758541
1036_AT1,16.30575446995187,0.007509051855645194,0.5112971451412498,0.007509051855645194
124935_AT1,9.965932335784817,-0.012092781328645361,0.1961208664297231,-0.012092781328645361
23657_AT1,25.424383956306684,-0.13495805661609048,0.7923242036998374,-0.13495805661609048
57379_AT1,25.021579614755307,0.0035372115541174617,3.4116464677094713,0.0035372115541174617
10840_AT1,16.066644287352013,-0.015105228501981293,0.6727441164846887,-0.015105228501981293
26301_AT1,21.532506204066177,0.02943781503577173,2.05999411500836,0.02943781503577173
79901_AT1,0.3123670031947188,0.01668236703923499,-0.30992456267247,1.038129630721672
197258_AT1,15.946554159540963,0.02185978362971892,0.4371833926527412,0.02185978362971892
125061_AT1,18.582098376346583,0.009643538854906276,0.5671058405411598,0.009643538854906276
4329_AT1,6.933210452316432,-0.04922193032831446,0.7885274290050754,-0.04922193032831446
51727_AT1,0.23207267286074199,-0.009304718510156126,0.008967734758548125,-0.009304718510156126
1719_AT1,1.3874506546765832,0.31205153346192094,-0.15572839260018248,48.15513881090209
129607_AT1,22.53962165109462,0.031622484794271044,0.6362038449833368,0.031622484794271044
7915_AT1,12.895673430761216,-0.029295798999514823,0.5128606180867996,-0.029295798999514823
2356_AT1,0.4240491895150117,0.005374422191508801,0.36284050795847,0.005374422191508801
2731_AT1,0.4412966016639909,0.019196967326364917,0.006881864697473025,0.019196967326364917
275_AT1,1.1156302519781969,0.045861047835674545,-0.017569853044103044,5.196974422381912
2653_AT1,0.4412966016639909,0.019196967326364917,0.006881864697473025,0.019196967326364917
2651_AT1,41.92731636616209,0.010173902338031266,0.6556870401116874,0.010173902338031266
6518_AT1,1.6777150274463994,-0.014969810824919789,0.1964981434813556,-0.014969810824919789
55343_AT1,25.245507011579104,0.030841642066236994,0.6364487468217175,0.030841642066236994
7264_AT1,21.16970712474339,0.004240712413793172,0.6212617185312959,0.004240712413793172
8836_AT1,2.3976194383689093,0.0014904840604515915,0.11082004475073022,0.0014904840604515915
79017_AT1,18.019124388379772,-0.0009203023514336261,0.6126133554198225,-0.0009203023514336261
2519_AT1,26.27615246793427,-0.0008159005975578233,0.6446630356201638,-0.0008159005975578233
2517_AT1,15.772447593145765,0.021859783629471212,0.4519458355051154,0.021859783629471212
2184_AT1,36.40414793296467,-0.0030640373756750583,3.356032874236203,-0.0030640373756750583
2271_AT1,15.273796216301493,-0.0021762501178343554,0.6385196066987213,-0.0021762501178343554
2523_AT1,17.601884613025188,0.007419938985751797,2.1897023224676033,0.007419938985751797
2525_AT1,21.80028353662955,-0.0002936433769447406,3.5046924316251635,-0.0002936433769447406
2687_AT1,40.27653206134625,-0.004403473246115115,2.2159311513925593,-0.004403473246115115
10690_AT1,12.44809995614897,0.011857739410356791,0.7106958879564436,0.011857739410356791
9334_AT1,22.990673616875657,-0.006305718972032665,0.6383797286755226,-0.006305718972032665
2717_AT1,21.811316504219956,0.004455216758247027,0.5320216813774662,0.004455216758247027
2632_AT1,14.915840450487716,-0.007125709543345135,0.5973211371453526,-0.007125709543345135
2820_AT1,7.425275054609352,-0.01346295281639526,0.3001510716555401,-0.01346295281639526
5832_AT1,9.074187238534002,0.011601091983858107,0.22165223901206146,0.011601091983858107
2990_AT1,4.701758935204809,-0.0001824206428278098,0.21354855637815442,-0.0001824206428278098
9563_AT1,2.3968592553500914,-0.02043301209357307,0.12033885250987636,-0.02043301209357307
3290_AT1,23.094106496522485,-0.0008159005975578233,0.6581716673376403,-0.0008159005975578233
2539_AT1,0.7889039116168353,-0.0031209639817031966,0.05847887613422903,-0.0031209639817031966
3291_AT1,1.1723267385951264,0.0017151830933149704,0.22397979564282117,0.0017151830933149704
26035_AT1,21.000127257289538,0.008461751667402763,0.6832573547726661,0.008461751667402763
2542_AT1,1.3857789443771829,-0.011520387394834472,0.10470368491646986,-0.011520387394834472
3294_AT1,25.25515530451286,0.005929919363492263,0.7327811467150399,0.005929919363492263
2131_AT1,25.490834317831236,0.008461751661679298,2.210239213473399,0.008461751661679298
51478_AT1,14.957532040133673,0.007386895483526004,3.1283115206190186,0.007386895483526004
9514_AT1,24.50218646374049,0.0017899749963404062,0.6019192908981765,0.0017899749963404062
3283_AT1,23.94036784602344,-0.0008159005975578233,0.6321915305924971,-0.0008159005975578233
2720_AT1,6.767584571973324,0.01030953279181752,0.2211873101712644,0.01030953279181752
3284_AT1,25.186256707043043,-0.0031971935611372283,0.6487864970669801,-0.0031971935611372283
4758_AT1,12.389664350521837,0.018019399502192272,0.3481255280483796,0.018019399502192272
80270_AT1,14.42611074668169,0.016468790948152068,0.6555647991401083,0.016468790948152068
57026_AT1,15.010289702815477,0.040188622241257285,0.5709365141180474,0.040188622241257285
5476_AT1,5.482249503539996,0.011383977877918327,1.083006907849957,0.011383977877918327
2588_AT1,12.389664350521837,0.018019399502192272,0.3481255280483796,0.018019399502192272
2581_AT1,25.234140403108547,0.031805048426751595,0.7184246838572288,0.031805048426751595
4669_AT1,58.644436631665236,-0.003801110893692096,4.232969308363939,-0.003801110893692096
2583_AT1,14.493414014330211,0.004724393845254158,0.481302065384208,0.004724393845254158
3419_AT1,1.1362425130593605,0.020731210341480174,-0.04127005582213469,2.4411260745218937
3417_AT1,9.103193493684863,-0.013602423500657417,0.3642846709079114,-0.013602423500657417
3418_AT1,0.9019953454345622,0.012472234071617756,0.013874011871026779,0.012472234071617756
3425_AT1,24.647574786430525,0.019727822601950287,0.6443914060750421,0.019727822601950287
6523_AT1,0.2742758413416491,0.05533831902075428,-0.2264654516179076,2.771018141666093
587_AT1,5.407738652997874,0.04351863937705286,0.5258934848541883,0.04351863937705286
8501_AT1,0.10696533977216095,-0.009964694933741258,-0.1103004972306809,-0.009964694933741258
55586_AT1,54.89920386591084,-0.019813757718461937,0.6389956985462362,-0.019813757718461937
114134_AT1,2.8686319983171056,-0.0024559961153705944,-0.28263270381990474,-0.0024559961153705944
6526_AT1,2.293594238268943,0.004864976902038108,0.027957447627502255,0.004864976902038108
178_AT1,22.092764689181003,-0.0014383976725205144,3.500948024816482,-0.0014383976725205144
126792_AT1,11.433416567174854,0.007227510904768289,0.4314918002067407,0.007227510904768289
