"","E_4920_OL_RNA_S1","E_5273_OL_RNA_S75","E_5618_OL_RNA_S62","E_5107_OL_RNA_S98","E_5333_OL_RNA_S25","E_5337_OL_RNA_S12","E_5419_OL_RNA_S14","E_5454_OL_RNA_S21","E_5537_OL_RNA_S76","E_5585_OL_RNA_S6","E_5020_OL_RNA_S79","E_4988_OL_RNA_S16","E_5113_OL_RNA_S23","E_4934_OL_RNA_S40","E_5047_OL_RNA_S43","E_5082_OL_RNA_S80","E_5184_OL_RNA_S46","E_5240_OL_RNA_S73","E_5000_OL_RNA_S58","C_5628_OL_RNA_S44","C_5114_OL_RNA_S69","C_4942_OL_RNA_S90","C_4954_OL_RNA_S28","C_5709_OL_RNA_S18","C_5070_OL_RNA_S60","C_4870_OL_RNA_S68","C_5248_OL_RNA_S82"
"ENSG00000146005",6.89368518992197,6.98541860785544,7.59008677517958,8.92614903623215,7.5713035390185,8.03793773536963,8.47306122411277,7.51789499655153,7.93867579586607,8.23866433247161,8.03060874681085,7.88769181282133,7.21768808632695,7.88958613838212,8.04152137002031,6.96296498597526,8.93399335368147,8.46292856077236,8.00899860407913,7.10359115461799,6.12607732128912,7.31660151628775,6.45105362132977,7.58148555257735,6.78553713675932,6.53245280437998,6.81547983130614
"ENSG00000146530",2.04520311298665,2.38578514552306,2.68891389368605,-0.152548981345971,-2.24282387081329,1.84308749075308,-1.02022357900687,1.16060553631645,0.458056634958997,0.351202212238259,0.831731527417422,0.117090035487312,1.67484426820085,2.23601055776951,-0.395595900093367,-1.2386866282056,0.956703478266233,-0.979663683994717,0.416002923283646,2.16014455299247,2.43781722780283,2.82586046802037,1.41619444760169,2.21312991872448,2.2460147622362,1.88228511163756,3.58796226294315
"ENSG00000147027",4.77908855203401,4.86942039156174,5.12518921938109,7.19157680451679,6.37441769227152,5.62597368338394,7.41505037959245,5.00084388793181,4.99465743583791,5.63595422532493,5.55260035994539,6.74701561740662,4.8393441962463,4.82743392062043,5.72643329283138,4.5475885913112,7.6614026745264,6.98174226212174,6.39232869170992,4.22939105205291,4.17416415061061,4.26240385490001,4.92652643701327,5.07540111265116,4.47773314902067,4.11793844808261,4.81115842392707
"ENSG00000148841",2.45955397033352,2.77194046319399,3.17301428140869,5.52677950005431,4.71807315884309,4.00889346709025,5.32415612878312,3.89457898236917,3.98968919626184,4.40230381403499,4.67748748891168,5.15757026595139,3.90146236379657,3.47036809992056,3.97638461936056,3.72239087154792,5.71280104125848,5.38621961366561,4.79246450078936,2.8121939472562,3.02472638139333,3.02938499350719,3.84750179465439,3.09587434966687,3.36544799069064,1.94046059107407,1.73072557086019
"ENSG00000149269",6.14686248905824,6.20186409209988,5.50636600445842,4.301554501581,3.49074008272282,4.97462106821206,4.71544209018769,4.01818688192085,5.17506114738609,4.0639638142778,4.64999983831784,4.54601535486066,5.4130340783911,6.02905103464883,4.82788720249609,5.73126176739037,4.34274442298926,4.48465500332878,4.45128200434571,6.20181388616181,5.76305052944332,6.01625236062129,5.72084317905445,4.96053462761152,5.58574144792239,6.09495814064713,7.1170650315644
"ENSG00000149451",3.48760748260754,2.7086360882502,3.16378823579198,5.95855656778335,4.19075644704033,4.71319995689687,3.92410028196748,4.62878827229514,4.25458843617367,4.11444576626734,4.55185293393715,4.63921105482658,4.30534124274282,3.93951359094265,5.02181728963139,4.35259499842832,4.1778851421211,4.6152569164286,4.5694223154733,2.42748379633494,2.78548032607184,3.64145004659671,3.78156503616337,2.75810653387645,3.07973734031035,2.52776729743908,2.88428061293613
"ENSG00000149531",0.545233149465532,1.93060844800123,1.77879403542195,1.32794440674818,1.12036310129711,1.70106423467912,-0.731940003357201,0.785832236386431,1.13706730292707,-0.750174798121986,-0.301822145206272,-0.870600106353956,2.18381448369066,-1.48490260381988,0.738136564062947,-0.0951432739965657,0.632603179115424,0.913236840602116,0.408763494626164,1.23404688190229,2.08142134311575,1.12697366271444,1.57637875398953,2.04938508028428,1.790783247763,2.1438024207264,2.28184086959635
"ENSG00000152284",1.35556400302235,1.65051547586506,1.50644152740817,2.92129589166286,2.70079805943991,2.48112763911949,2.79922700665361,2.29341951747973,2.19686132581213,2.60168420788834,2.57591999272326,2.86600003275017,2.35116682149518,3.1714275001649,3.22633022890677,2.2279411006951,3.45482625755033,3.28775876924171,2.70588473870048,0.775540115799504,1.34804145498086,2.28060065190955,1.83986267707694,1.42087535492774,1.37646012422846,1.30153115141091,1.01584637939936
"ENSG00000152518",4.11701832326272,4.25764455971161,4.37737256449534,6.80219638897029,6.86412099564739,5.7834481714894,7.43538877945526,5.80957710074374,5.39420351467835,5.65352333818283,5.45834376400462,6.52547617997585,4.63291161129777,4.76106601664015,6.12084987264977,6.04162874283768,6.52752325063051,6.40349085243694,6.48382197760832,4.59863357485712,4.67046258532092,4.29715849502604,5.15266449996831,5.21957039801418,3.87368571384191,3.63648018660018,4.27315248694589
"ENSG00000152583",7.24221253748475,7.3547960609183,7.30462407444371,3.39853690984072,4.60707810894436,4.89660342402357,5.78399280661421,5.46986187338371,6.63176113295631,4.95900183936933,5.72804127042969,6.05892338203102,6.12012077112027,6.60678707875408,4.12349789612194,5.46895472817694,4.07235389023704,5.16131181891219,5.82021716364339,7.35941796296828,6.86116848979725,6.95856156177802,6.90237678180367,6.89081743975864,7.05774990939387,6.72193687709416,7.04596626498715
"ENSG00000153132",1.78212989453447,1.23369587858367,0.76376355495712,-2.13810366021376,-1.30510187233042,-0.366274148331584,-0.803893238477197,-2.20612137255771,0.30489743652044,0.0692862793555233,-1.18045131904411,-0.312345970506043,0.188200237388108,-0.913391136751418,1.74015141268924,-0.00572698977458571,-1.87818262518838,-1.51468918249797,-1.44337898915392,1.91743455152278,1.33144551726277,0.180209620652117,0.579824142765804,0.628766349908161,1.1020980077564,1.81908219149177,2.40266668981364
"ENSG00000153157",3.01775380710727,2.57591278829581,3.23874578181154,0.32541431742437,0.304683690030954,1.21209046795871,0.421118552744905,2.76252083020426,1.15753055444348,2.45966281071403,1.70312798266633,2.06371895136085,2.27836335873448,0.836329931579514,-1.2621808753775,0.797181302039385,2.49494391347697,2.47753297527181,2.32735686152796,2.43255124938777,2.44622316947021,4.32565054224125,2.80501717745921,3.26543937368376,3.3701782043278,3.15630661522595,2.71871873217461
"ENSG00000154263",4.66290338029969,4.46610924271447,4.89574595550915,3.30012479550399,1.73496684945424,3.41136480274167,3.63205818014973,3.56909904501507,3.46593710636729,4.09976256063578,3.88352384960593,2.8767940276537,4.19282330529124,2.55129102733711,2.60576290089363,3.02969774761927,2.51843345382958,2.42115455601716,3.51235845983728,5.26959799530162,4.58953919962922,4.48830608354301,4.39177450674851,4.71233729268246,4.3602621465762,4.56598630993927,4.78048268720333
"ENSG00000154783",3.8422431494803,3.503775168631,3.40187541920497,5.89110270801631,4.383477828694,4.30431133212786,4.39500228664488,5.41724438086475,4.30395250417047,5.18573944474848,4.77689317255247,4.41149013131786,4.08952905870891,4.36271121441985,5.567516134206,4.86409362018789,6.15850372246153,5.40713596616595,5.06700679278507,3.75926701010194,3.08628000342668,3.84208901758952,4.00373054468181,3.32625136581182,3.68105585236257,3.45271873376692,2.8760389983668
"ENSG00000155657",5.27372434024072,6.03709296702041,6.641021747233,7.37388321655644,8.06651986515371,7.0713198839232,8.76343994437408,7.89439725112586,5.60916310954341,6.6039181926764,5.99638148151274,6.47395087417507,6.76955042578952,5.72968198442963,6.12813080434778,6.48096800780293,7.46639285700578,6.46726304346237,6.9276834570712,6.02395232140034,5.80897119695755,5.58954845780278,5.69990508186891,4.97421527609982,6.07414683600707,5.45232152787738,4.60053272450362
"ENSG00000156097",4.10431130553815,4.2324817205726,3.9658495103316,2.68045262509209,1.24589896044737,3.89293590106979,2.18574271620523,3.79973708514968,3.85867974000987,2.78065206119161,3.40146410422296,2.79887399260067,4.20582810792495,3.75072209695542,3.50223108321516,3.32078974478457,1.91505829247878,1.10229094634229,1.68313845839289,5.06747827052799,4.37658333668946,4.53543485702041,4.01591262167659,3.54314156420988,4.83941051937078,4.29029822589902,4.25880663114377
"ENSG00000157005",1.32256522571942,0.777431793477352,-2.75028161538671,0.163163655819963,-1.9552772332976,-1.30830243511747,-2.33491782864933,-0.556908497788329,-2.53240834820929,-1.40001200487678,-2.3266120607844,-2.52086675106351,-2.61836877198255,-1.57723376771445,0.363828600720446,0.414565305865912,-1.0594104909429,-3.73797511613856,-2.08150261491355,0.500525336337576,0.520979613527332,2.23814944938434,0.0304184233605761,-1.03556908755604,-0.748094269618907,1.96986517081,1.65237588450066
"ENSG00000157064",7.08962543158014,7.04536173666687,6.82430138891494,5.68264929290678,4.87048412590515,6.08533450212154,6.34617331171815,5.41707988150081,6.05570528062509,5.58027340348375,5.19216034968007,6.1251253195716,6.36073995826525,6.44608391981749,4.94977705436601,6.06767046259987,5.01272465346079,5.09094752332165,5.56299082653056,6.98008105131005,7.05046276919784,7.03585781908398,6.73826865129139,6.16317087152482,6.73940827383335,7.10748810467682,7.69545653409855
"ENSG00000157227",2.41321188152717,2.88815908055074,2.36744238494013,4.45553362924846,3.47197805670252,4.54110703040045,3.68912658757011,4.61774509426947,3.37149639337976,3.7928489543652,3.50552512994995,4.57423783770229,3.37661636705355,4.2617994432846,4.10926823062892,3.96766493294182,4.12153778784835,4.32893791282005,4.3863875480143,1.48544763385601,2.95514547772233,3.26695019893975,2.82938002772627,2.59951548257357,2.7764017397976,2.44218026557251,2.15276145465278
"ENSG00000157240",2.43829523011348,2.45313677296707,2.79890499909294,4.89465138423824,4.27375812074165,4.19090002984649,4.58689145127053,3.67755456463353,3.38665641519572,4.06282030996876,3.45427616647582,3.64119680782267,3.34091136591559,2.71238109055996,3.67402710360993,2.43729737220374,4.75300731227331,4.42777952335207,4.01692593332755,2.33627438285678,2.26831654564546,2.88112242246744,2.84449247642445,3.14389948118714,1.97035899687528,1.89048538810455,2.60399713575978
"ENSG00000157322",1.22697689583413,2.03378376280229,2.61281279987629,4.35687792126112,4.29120555889351,3.89390214402051,3.97378065956004,3.75445898630371,4.0844419155523,3.15413629180539,4.52833471883393,3.56541116343752,3.42781736741636,3.20449145538421,4.7678405667129,3.88430920766222,4.2605026606249,4.31747196331667,3.09414174638523,1.94821463044421,2.67280497155072,2.00236960030228,3.18181328755484,2.55243385195764,2.07477882655567,2.1116054813043,1.0366760172913
"ENSG00000157470",5.35472366453597,5.07377829996107,4.79111998424934,4.02505319289339,2.67581241288028,4.2385743317984,4.51817948656876,3.38423493208883,4.67256566136276,4.04091155080458,3.75114498203968,4.00461766278509,4.61556846872762,3.50760139513181,2.46343360156903,3.3276158860936,2.91024860850291,3.52634759328221,3.46740535334409,5.11014597660278,4.77979281247574,5.31214529827538,4.3035912750386,4.57106107967435,4.91632315532111,5.45196294133278,5.76487797552394
"ENSG00000157510",3.01813601907914,3.28725524671074,2.63212549759178,5.62437854583859,3.83789936976447,3.22894830774192,3.56927239207276,4.64288408133728,2.78346598138602,3.99119376295502,3.40141976854694,4.50368022859173,3.26780045714658,2.77690137639069,3.80856233397945,3.44894554462859,5.63512114758275,4.75405074921493,4.7357621179598,2.57535120261,2.6249730949054,1.84692548290598,3.52355438243682,2.01816660478877,2.675196819802,2.33817727963818,2.42602644801796
"ENSG00000157833",5.27271011289575,5.09139005413625,5.34721253050505,8.18253047867247,6.76147038845642,5.75447630163204,7.34943139086456,5.75029262879966,6.37441837731016,7.23167618331891,6.8321092699547,6.64154443119507,5.76050393267514,4.70127236035401,6.45515157209426,4.62281769003884,7.4530514684385,6.69878813798465,6.40409561738918,5.17364430465025,4.53210005734056,5.18894473447872,3.98952681562999,6.39911693726477,4.51941809275861,4.52749950646439,4.34219607921929
"ENSG00000159423",5.4689761632852,5.41691273183466,5.99170594582948,7.84703898269599,5.76204734012896,6.96042628828929,7.22083832587013,6.17563764351395,5.86224151333949,7.04444645338631,6.40079626259145,6.48779763366,5.25738730707114,6.77893064929281,7.90084875505278,6.8839936573705,7.423018904657,7.3620679713501,7.76520903343472,5.82214415587255,4.60274988004449,5.67770407366959,5.34569165807511,6.27888150958865,6.06491913145785,4.92340237081994,5.23378326219538
"ENSG00000162374",5.60710884436062,5.37090778887839,4.72632461366835,4.16405009288151,3.00842934298675,4.01039138710097,4.28393492680113,3.67563544761929,4.91032892320647,3.85712763124454,3.95176244207403,3.88737855904352,4.86473834048738,4.95742675069523,3.91038450812615,5.26266013252929,3.98802326659005,3.66186239072369,3.77846796452552,5.34540647310076,5.89618693373457,5.92804764017182,5.26714257019201,4.3682207348772,4.69264680049126,5.48438424775881,6.02058801162161
"ENSG00000162543",3.49134337833194,2.9746420389982,3.32477818092003,2.83624868058855,2.13236764092626,2.8199407427491,2.21468125546178,2.58044069691233,2.78119354216483,2.77004189592224,2.3718210146422,2.21986312323486,2.86218445336522,3.13197419600685,1.07494454331872,1.29014246775996,1.66228238330565,1.45335013885406,2.62749472438351,3.92016975218922,3.09138237216366,3.7163500276265,3.44423315409146,3.48524126084896,3.69333662258741,3.94455444318973,4.02584457897288
"ENSG00000162551",3.48927224157617,2.42330536686041,3.18250119790019,5.611327111184,3.67040695703482,3.36956084424396,3.1459493890254,3.61389509743705,3.65840625024004,4.78797894453183,4.13581555763746,4.63416647812117,4.99400312074454,3.26819725223594,4.9298027464336,2.38964441255197,4.85775999786598,4.92711467062769,4.47529076775904,1.38824952770306,2.38841940690161,3.2513800733825,2.13679969386729,3.06349316343427,2.79902644714628,2.3978349900785,1.99975829995888
"ENSG00000163032",8.13244483873381,8.17053832156806,7.6627588421425,5.61367766296624,3.84374103871638,6.64683572637581,5.03533165905275,4.88602744310103,7.0855876903511,5.67564279665024,5.79195025295031,5.10792118910084,6.731917361617,7.30306129852692,5.72373596793775,6.84929873125553,4.84620695587402,4.95542482166902,6.22699695675441,7.93682482536125,7.70921298320959,8.53190338629389,6.49210639561778,7.28758262839527,7.78894424413281,7.864024093092,8.56052550956503
"ENSG00000163075",4.56303431839859,4.51566537203012,4.50196017591862,1.893147087998,1.63366572053339,3.60984722854191,3.31846069525119,3.26137848732421,3.18514031654456,2.21277482606496,3.04917963451278,3.06382673631308,3.62982234121367,2.89648541947535,2.78676740732075,3.18479730716462,1.49499608832879,0.772322149822169,2.82279480486803,4.35048409081606,4.54904625288853,5.21778628446838,4.36055444419403,4.49418813441884,4.84059033956212,4.33599711730573,4.52522705396437
"ENSG00000163491",4.52381214347664,4.01167673541402,4.1351754109256,0.387892593061139,2.67666459433127,3.59729863233385,3.23407902961002,3.28111112106201,2.66139577040286,2.00033690239797,2.5079321079584,3.45519461229962,3.44408879863268,3.43750603027377,1.59931041042474,2.02471074653085,1.49421450573396,2.97739090496949,2.75553660215746,4.40575207771516,4.09864476965094,3.67799863509738,3.81724795779933,3.80473947502732,4.30484603976519,3.88017452902644,4.38040108334458
"ENSG00000163507",2.55789662412999,3.11421373062293,2.62938303416244,0.238622167367793,0.666990511733044,1.2168783689816,-0.590362575756256,2.15247433044863,0.870402142082557,1.0811463028551,0.837834562012029,0.0745026037205032,-0.181848074194558,0.927778254802626,-0.90901668260361,-1.75132154918878,0.576670799689384,-0.0381579984945384,1.50629597648675,2.39925845228399,1.87143589998598,2.72954596946435,1.72471544442329,3.17120374017999,3.24227904181825,3.63601202227032,2.70630739477902
"ENSG00000163536",4.31218320158432,4.5058625003013,3.1396342219159,1.50062722608708,3.06074710135043,3.10134712708048,2.0307370198823,1.58876022640437,3.39594856107639,3.02788725028134,1.16781826105627,1.85164287721276,2.99472788964506,2.38292172126596,-0.0463163852462001,1.98517925184292,2.77003524711814,1.8681174983374,2.38887484902054,3.52844945045043,3.96758107725912,3.00329478608409,3.72375540359078,3.67839872887902,3.71986640343148,4.01635690132912,5.32920296205274
"ENSG00000163618",7.27433496371133,7.41607107644181,7.36064083529561,5.67273491592525,4.77751451761892,6.11577970227838,5.82012523569264,6.1041458512475,6.70282597576035,6.07669320422034,6.20647537313977,6.73022044094062,7.13330630398016,6.7207371101368,5.41994607704454,6.22074328201151,5.7692838473589,5.2200956909533,6.00452232770349,7.10264537625499,7.62465098067691,7.21192646016749,7.29340237800615,6.91641287390001,7.18088370364569,7.23584785852546,8.09651417166684
"ENSG00000164379",1.78886488336856,2.12036893944778,1.59081103816298,4.02715557144719,2.18795106508763,1.99046970398162,2.73582012214886,2.81520987466184,1.99182282834037,2.89384008066313,1.98391650874974,3.17633991327389,1.44045722941553,1.35054571143054,3.09099229975178,2.86505264844423,3.33351908950729,2.87613846861061,2.70142302572682,1.35132019845295,1.11903112126971,0.826071286612758,1.6870665424999,0.909109514816351,0.30616360654875,0.23832122060001,0.815424303238292
"ENSG00000164692",3.7324543058933,4.02368810238403,3.4681243360321,5.51668355210085,4.03941645954868,6.24371442513996,3.87151074976574,5.67216997492892,4.35009137187521,4.49294621924726,4.28593528197582,5.11591888456547,5.06521596553765,5.77063652402678,5.84887625241206,4.73385837419295,6.46435929408158,5.32327509223693,6.50161144221438,2.4714438113277,3.3466588417411,4.4924650942889,3.54070579049376,4.39684256468226,3.07272512328117,2.89447577088012,4.43264800187624
"ENSG00000164736",0.380591489692929,1.16829571477016,1.2147437801225,2.39911792285564,0.98344144588117,0.899293052759398,1.77801855336862,1.89064061140149,0.40752676448674,1.8795797913917,1.98279420510481,0.926644928691952,0.293040431396614,0.291713266591757,2.80692816414956,2.24751415271065,1.74806156837727,1.6053083803672,2.15974606829365,0.229386812269548,-0.536537091768694,-0.609617872621201,0.356128315438256,0.172610947940601,0.175218685638817,-0.123667803516718,0.675474393013112
"ENSG00000164796",6.82487480018412,6.74314715169665,6.73937798989364,4.40332749198032,4.3740669003586,6.06045078846389,5.78007489322868,5.9289075665185,5.63447849455797,4.99100907986003,5.25460100387128,5.84064693451248,6.11107163026538,5.37226510740006,4.26383644872818,4.8168838119912,3.65088372560823,4.36305149764189,5.41320368408096,6.53925100786458,6.57971805574876,6.43677356062179,6.32071205834219,6.68605746547972,6.80832848734572,6.50615157925137,6.75461367243608
"ENSG00000165028",2.88191767545609,2.54842944314651,2.2127072407982,0.224953065647327,0.755999361866465,1.62207743495022,-0.711281515325727,2.09583783919421,2.25545637797046,0.290358024568844,1.65689002371051,1.88318626654621,2.65888837072873,0.188908791143894,1.08663437098836,1.63327768885257,2.20427170181093,2.30091653167108,1.67078113021967,2.58581504894276,2.98940999186828,2.54454802662692,2.43280768891962,3.53435848287732,2.4742646151021,2.67575834893033,3.07024506957737
"ENSG00000165124",4.84303854477653,4.61959564018453,4.20746691818187,3.18618897066184,2.55438300797019,4.43583437626554,2.17038834385402,4.91036447306262,3.31773715202938,4.4183453728794,3.44558569798273,2.95301395266251,4.3947424378911,3.94816805370389,3.06148429371852,2.66794421551828,2.46374646689367,2.83974493234497,3.67424152204246,4.71782888802153,4.43869509235387,5.695238818318,4.13934368638492,4.32351019575686,5.99020373078426,5.14843042148754,4.43425771735654
"ENSG00000165695",0.0940981483396033,0.826449754081678,1.17660504777263,-0.56019295832384,-0.310063870060391,0.0577396577384487,0.917893150003006,-1.41545798615107,-0.667386359248575,-0.51851626231319,-0.105050330907795,-1.56342270501908,0.236844729540377,1.24134730872121,-2.28095482577448,1.57914141184412,-1.07931497195198,0.0284669635314039,0.834445051352526,0.803323790715015,1.51855864710295,2.99671357911784,0.358565951147372,0.516417071876447,1.83657835768883,0.957962041554275,1.76483972953422
"ENSG00000165810",3.40647573207715,3.0498078577616,2.96353027029136,4.9812810243453,4.41815635536366,3.95879159671956,3.89613036088739,5.12673492842644,4.25053432060321,5.20700534257365,4.72172903471814,4.47296688383816,4.32323700634073,4.48837953134088,5.1840696136271,5.19218449837182,6.55768390411043,6.48872178613229,5.42622221746879,2.62111552364142,3.00995491734492,3.2633569569037,4.19024960000587,2.89381100635455,3.65972788487674,3.44691306033074,3.14194119981591
"ENSG00000165973",4.65930296068741,4.38836403041311,3.76546764820824,3.04263405218049,1.20694607979643,3.25158640023876,2.87410852110897,3.42854558002756,2.9003087622297,2.08310503788374,2.12054623924089,3.32686374928538,3.68455132658098,2.72018475913824,2.19430253955484,3.24017962923527,1.52573447250132,2.15156345997862,3.10207871994966,4.56136571038291,4.67012164692451,4.57058641691444,4.15358481579861,3.62673705465594,5.33572543786025,4.59859087011994,4.31293696603878
"ENSG00000168016",6.70032988978113,5.83921371499122,6.16281876065659,5.44930716527736,2.33540469570687,5.53422538231501,3.76034562192489,5.3220652045613,5.00100417828909,3.55352949162788,4.40507332366025,4.07248897078628,5.19142388552466,6.49829708839419,4.31425711266738,5.98038604430523,4.17866287541885,4.20122798878783,4.2758416759915,6.99191253142926,6.29678725308374,5.89868646291097,6.31689122018943,5.26836413920853,6.2636291183442,6.09158009648188,6.78451667206646
"ENSG00000168389",3.24804048039065,2.91549264928049,3.42321115645252,3.93704680479148,3.29909597328242,3.46154188701743,2.31818029548435,4.13809944580003,2.99178409420706,4.26289196235296,3.53498079262737,5.17256563570221,3.43559576734815,3.34052269953681,4.25631321886465,3.41338077691431,5.42027771822818,5.31786015595913,3.60093440510428,1.55753032175184,1.89729193181324,2.50312526678428,2.33436382070828,1.61088322446044,2.51465086012304,3.36278222558081,2.94464287947587
"ENSG00000168496",2.46294344154564,2.36371202499815,1.94384603788529,1.35152571248318,0.622476454296544,1.35408773508365,0.300153909249375,1.76640982562409,2.87340890275913,1.45578854903615,2.10447620805084,0.877943843767956,2.24724817890183,3.1632218204546,2.28785318451975,2.57145663781772,1.77851687971917,1.223398512356,1.22199675413981,2.94344619187101,2.45458614033864,3.18581075326533,2.15249851629638,2.33540368299538,2.98759807010366,3.25879970392718,3.4271683331421
"ENSG00000168672",3.43311304866599,3.95720967566895,3.92460990501287,5.22416091613637,5.11257303727245,4.11145484528758,4.86075872882239,4.25649095110684,4.06940567532392,4.98834448910078,4.504665809295,4.7401551883962,3.99197815905254,3.27996797256141,4.66848845075418,3.55858220063531,5.17808178389044,5.32241435398977,4.65244711639706,3.21879118156955,3.67685414703477,2.60433938018932,3.34259553750174,4.16574270055489,3.18870705505571,3.28885473495494,2.42978057537535
"ENSG00000169291",3.24176554799265,2.72995938547962,3.12568658788506,4.31994466441542,3.7639361182206,3.90886317202186,2.95135285715584,4.0191578219046,3.31003359920154,4.39033593490441,3.77616769194253,4.08529979535008,3.84472773192,3.32161521960291,4.77622810292874,3.87717308148391,5.42980423723441,5.17080554056157,4.87332607618993,2.69491359338452,2.44630406093132,2.8104328949593,3.07696626124216,3.39605704575534,2.62056576992117,2.72541025845392,2.63289720335176
"ENSG00000169418",0.645230129306629,0.734564281312566,0.909838208110704,2.47657448656949,1.67541227966586,1.2614590430861,0.180223202059531,1.98699740448867,1.51400032546775,2.48983155090325,0.691209672667043,1.72944666781573,0.0592729276505249,0.588352204578798,1.70126595144816,1.81290115948454,2.07141119734207,1.03961506507923,2.18424404029846,0.381272108783531,-0.926582234202024,-1.2201194518892,-0.133240552221969,1.13783805256797,0.377322437889664,-0.15115769977088,0.78147774180329
"ENSG00000170899",4.11285752713666,4.50759106436096,4.28898755864545,2.47963408232113,2.40859582812839,3.14033920347671,2.63842356650533,2.87827149259828,3.2813178430979,3.28468506553365,3.21945182411621,2.99569376421704,3.65735914804616,3.10662919726472,0.897181803213499,2.51903104536529,2.12217367354397,2.05385512634869,3.08049232296169,4.32961312507016,4.03457007952553,4.47734202913297,3.5287306030665,4.06318667170416,4.2564898987761,4.37049003472919,4.75577526816894
"ENSG00000171509",3.28773372895283,3.8711162609512,2.48022313242882,-0.0979460545545206,0.233664308334845,-0.0491797850138661,1.46402480127393,0.705698959883097,1.91455485014263,1.55914494509542,0.974633490789651,1.67808425409601,2.8169812279131,-0.32025817607981,-0.346864882313095,1.34489620798982,0.907414841295334,-0.184985097884363,0.605654803518262,2.65857111229941,2.9304076998185,2.31601112904986,2.1433168612523,3.33283774224931,3.22471330874804,3.24857087437527,3.57287083574842
"ENSG00000172037",5.26470947085819,4.89630110329314,5.51202655885928,7.31166400095206,6.43416082377782,6.18000030028627,6.20567661226262,6.39686260340902,6.51377097871888,6.17136030843118,6.70101105322331,7.1117024262183,6.21674471716771,5.93889790776575,6.4702660119051,5.73643340460348,7.92809197087144,7.89115279885852,7.41338659369734,5.48692610890852,5.00141485746447,5.15102317732809,5.98336956583891,5.76842898426863,4.88656849406808,5.12208541881768,5.28311173161623
"ENSG00000172244",0.425741289252918,0.718478324936621,-0.780358626785897,-2.13810366021376,0.0172996234808229,-0.451271170723488,-0.406598436717017,-0.822418188330446,-1.9170352191224,-1.02993241680066,-1.20135146549663,0.0638784890310785,-0.212838285230462,-0.966589656069722,-0.0146850209315729,-0.538046365796224,-1.18635881988174,-1.42606994385732,-2.52275287645476,0.367549992462832,0.113332259720208,0.515274289701719,0.206020495791126,0.396765804096654,0.758943069579513,0.087316592013363,0.907058303617312
"ENSG00000172260",7.56543772744571,7.71151521719545,7.65277240529942,5.35919057139033,4.37817502729363,6.19602155252675,5.81046296395222,5.44471555666972,6.07685770631542,5.85697115715035,5.36436594394636,6.71870192608073,7.25674039432521,5.87133027244755,5.61692120399218,6.36683705474864,5.45079371473885,5.46566466385689,6.11372101666427,7.48540782891993,7.74149700524299,6.93049574666363,7.14116395857607,7.07124069091407,7.27415266108094,7.29714531089029,8.20749417540733
"ENSG00000173706",5.52398163937123,5.95530656365758,5.84083413765081,6.70373647793197,6.42705270861734,5.44412001275268,5.83473179863944,6.38154774078359,5.57785653860139,6.78755022853022,6.43282933451429,5.97864418967303,5.94061458970258,4.25781303744252,5.60345203105584,4.42082493385871,7.21688943839432,6.2626696894394,6.72804911492462,4.19115140847551,4.67835484752824,5.56843784963262,5.11825480822414,5.13011007612913,5.22553514438933,4.62502311687519,4.84982289192792
"ENSG00000174348",2.56308317059171,2.2203763024808,2.27962438905436,6.09149687969353,3.72789207268836,4.1537037652129,3.36308225482175,4.10468814021582,3.26067204545931,3.65868813786169,3.59412529094369,4.46059477448988,3.6526625618616,4.19956901172084,5.00048202477748,4.04160956775221,5.94192734941606,5.24185701741207,4.88577474989273,1.93021427676424,3.03642361220352,2.81692434248916,2.37012376734486,2.52654887108297,2.16038917769169,2.50009072387934,0.936128657791086
"ENSG00000174842",2.85496150863288,3.28128234287072,2.80114750951935,0.84060667439871,0.155104891917553,1.91331105536638,1.25523323746454,1.66736375924552,0.872553074418012,1.19244021267121,0.760183750416353,1.68148769350459,2.5493508659907,0.570626268092406,0.224867079101841,0.744666858422923,1.75616397410552,1.24468445840175,2.04145565079671,2.50832389593943,2.68691325974287,2.95341624494021,2.38345082765765,2.51338723208863,2.80142458525077,3.48477873179125,3.52296024726566
"ENSG00000175416",3.69610366491235,4.08443613844122,4.48936235380988,5.98897496448721,5.0365458807698,5.20193115335676,5.58737239297089,4.7286738460964,5.20867016016861,4.98503927578412,5.56321714122748,5.21966402537246,4.79845256132472,6.78322291804623,6.56016397881801,6.06759386143373,5.51207463245837,5.63896496103101,4.75508344189138,4.83385578881733,3.90206797102329,4.46500115482857,3.94277005941392,4.19496693366394,3.90395001207815,4.18616160145071,3.83180827361507
"ENSG00000175426",5.48601720077528,5.0322625595544,4.57938540893464,4.6834290368092,0.3057258599953,3.46878722977487,3.30058108571249,3.58665767522755,4.5215104713115,2.5734163573478,3.35210504456391,3.47034907246505,4.5194829507816,5.55671104307678,0.81682340065792,4.92406708117218,3.42507806598287,2.06599764477689,1.85384160099034,6.47931425874486,5.2277575051561,5.98181143304569,5.26426756776932,4.67989385742318,4.72347284646718,5.81426157865742,6.90438905944189
