ENSG00000151116	55293_AT1
ENSG00000148154	7357_AT1
ENSG00000109814	7358_AT1
ENSG00000136731	56886_AT1
ENSG00000102595	55757_AT1
ENSG00000169764	7360_AT2
ENSG00000241635	54658_AT1
ENSG00000288702	54659_AT1
ENSG00000244474	54657_AT1
ENSG00000288705	54579_AT1
ENSG00000167165	54578_AT1
ENSG00000244122	54577_AT1
ENSG00000242366	54576_AT1
ENSG00000241119	54600_AT1
ENSG00000242515	54575_AT1
ENSG00000173610	10941_AT1
ENSG00000135220	79799_AT1
ENSG00000156096	7363_AT1
ENSG00000171234	7364_AT1
ENSG00000109181	7365_AT1
ENSG00000213759	10720_AT1
ENSG00000196620	7366_AT1
ENSG00000197888	7367_AT1
ENSG00000135226	54490_AT1
ENSG00000174607	7368_AT1
ENSG00000114491	7372_AT1
ENSG00000100024	51733_AT1
ENSG00000183696	7378_AT1
ENSG00000007001	151531_AT1
ENSG00000094841	139596_AT1
ENSG00000184076	29796_AT1
ENSG00000127540	10975_AT1
ENSG00000156467	7381_AT1
ENSG00000010256	7384_AT1
ENSG00000140740	7385_AT1
ENSG00000169021	7386_AT1
ENSG00000173660	7388_AT1
ENSG00000164405	27089_AT1
ENSG00000159650	131669_AT1
ENSG00000126088	7389_AT1
ENSG00000188690	7390_AT1
ENSG00000111962	10090_AT1
ENSG00000115652	80146_AT1
ENSG00000112299	8876_AT1
ENSG00000112303	8875_AT2
ENSG00000186153	51741_AT1
ENSG00000158125	7498_AT1
ENSG00000093217	9942_AT1
ENSG00000103489	64131_AT1
ENSG00000015532	64132_AT1
